dist_metric,iter_number,sources accuracy
0.35744379942151461,5,"[0.38181737660899917, 0.2648652152940232, 0.29849232117896374, 0.2562288443491415, 0.42781832709268347]"
1.6254121382521549,15,"[0.32225725340419314, 0.29659053823154846, 0.3369230359674356, 0.308681425036494, 0.3132507145345773]"
1.9265105223870014,9,"[0.3019648454028608, 0.35421403174302185, 0.32404038620219644, 0.26808486597607084, 0.26952200197023085]"
2.6088004118879176,5,"[0.3121110247093039, 0.23358265387331817, 0.41768213957327316, 0.33828753004260387, 0.3280052237637083]"
1.1136570222184492,5,"[0.3121424674616623, 0.26321196051627255, 0.2662116093308158, 0.2890382331599146, 0.33628173951068047]"
2.2143374787187673,4,"[0.32269504067778226, 0.361517345120837, 0.34748754109910013, 0.4455638637223915, 0.45152585106536003]"
1.5343886972535161,5,"[0.47167566833300933, 0.2634614998661316, 0.2195505550961693, 0.23460910854520348, 0.38105026686241666]"
2.3310211106650711,6,"[0.31871542943767467, 0.37808423767752114, 0.24572386558449355, 0.2779016340371865, 0.2766937874836131]"
2.0659940102208068,4,"[0.30614185302185537, 0.353924024123899, 0.2888561347501476, 0.3030798524718677, 0.24603155120107592]"
1.4799889258056251,5,"[0.3280107468691418, 0.3544899188794502, 0.40196954995222134, 0.34771734065556525, 0.32737524422279485]"
0.91966890551174529,5,"[0.31789155408663666, 0.27789369329621966, 0.29792661477361193, 0.3615229902058312, 0.29011422693032424]"
1.7902758602287814,8,"[0.42292412838941623, 0.25900543688079947, 0.25793935287753, 0.21301097322279056, 0.35734089577177913]"
0.82352425279150687,5,"[0.42839429594710476, 0.33647156903836517, 0.2513768958601108, 0.2504981007625478, 0.24692663064307346]"
1.4465555568417754,8,"[0.43610867462869274, 0.3704746976533286, 0.28232069159986645, 0.28931648275423466, 0.4400827550407835]"
0.81463976989588571,5,"[0.3304021701684979, 0.34941515898698594, 0.33032568217579933, 0.3444208633601109, 0.27711028391724535]"
1.2720082452270698,5,"[0.3488169858822546, 0.3489623112382219, 0.3536169660623819, 0.4942754287855928, 0.3165490898916361]"
1.0702546346745359,5,"[0.3295193828141549, 0.30484669444233764, 0.33014639170228505, 0.36306622218435364, 0.299210998391456]"
2.6330280069916014,7,"[0.3575898416540265, 0.3201264619171953, 0.3808194361506132, 0.3876071715272261, 0.3082620050928676]"
2.1986511938621103,13,"[0.3159739914636638, 0.38625493324517046, 0.318371675016142, 0.29904872402174293, 0.33165478038937757]"
1.4113511201517945,4,"[0.3211335171035957, 0.28973455431177403, 0.30686358684391635, 0.3406826409243867, 0.30512766742458064]"
1.2788149992990061,6,"[0.37093342157549714, 0.23743077640137691, 0.22151763348957504, 0.312398257464308, 0.3977960823559087]"
2.2957939617639274,6,"[0.32582479885195853, 0.28830836695762724, 0.29569375675709436, 0.3107201987045873, 0.2919347775020254]"
0.96320918098841002,4,"[0.32758659955314284, 0.28121718883781044, 0.35732179384231716, 0.28500187256805526, 0.3067108214975115]"
1.4963190127198192,5,"[0.3708687577582329, 0.34387376480596993, 0.3793354501958344, 0.33656601735811803, 0.3957101324082201]"
0.85500024038716016,5,"[0.2803295193315431, 0.3677261205705478, 0.2170131023969171, 0.29122825707892686, 0.29168933648117384]"
1.5951964557012384,4,"[0.30136510900418934, 0.3048663187869309, 0.3277204564099364, 0.3290804098846943, 0.29701671869667495]"
2.9658925374025018,5,"[0.40101797824684215, 0.35634759005937117, 0.25138794633338285, 0.27837657157965734, 0.2544611503121593]"
1.7061204747157057,4,"[0.3084332259837009, 0.27494472231968403, 0.31964492155238905, 0.27673584935629814, 0.36431691324924903]"
1.5660501790255108,4,"[0.3111365376484922, 0.27028631770906314, 0.2589423392306006, 0.3343043749848745, 0.27324079809835844]"
1.6381156512575457,6,"[0.284995136438733, 0.30575408791763287, 0.3341348342625855, 0.29254124902514095, 0.3504063393721947]"
2.2877421677951979,5,"[0.42760923208958435, 0.3722020636729194, 0.4527966186124367, 0.4525155350471846, 0.27758421327524446]"
1.0541966600380039,6,"[0.33307635264492147, 0.3897617796809923, 0.34751318517927476, 0.4952632296600655, 0.2777711223794673]"
1.0129479229014631,6,"[0.39516027895817707, 0.3150641037355783, 0.32539342991917125, 0.2852643743265316, 0.3125066857578664]"
1.583279905511084,5,"[0.31037052388050634, 0.32606114583652074, 0.3481557077309068, 0.28642166046071155, 0.3056677327916004]"
1.1563378940499134,7,"[0.34598038251606045, 0.25605686264736244, 0.2793065794434626, 0.3055379303565993, 0.30867165720172973]"
2.4338588595855146,6,"[0.35922820463724947, 0.29507559339859235, 0.35273434334333426, 0.26047849255452415, 0.43521583425923155]"
2.6331726154459556,6,"[0.2854340008925409, 0.33998909291731777, 0.3004335670044408, 0.2887347744015168, 0.3085186918537724]"
1.2766914772368538,5,"[0.3155474331107855, 0.37871727481498485, 0.2884730298717866, 0.294237096422563, 0.33742511118303425]"
2.3234787122728737,6,"[0.3259496678110219, 0.30006138064779225, 0.3399094065364392, 0.3444188559266114, 0.3351419386489365]"
1.5901795312053519,6,"[0.37803250093020824, 0.29433783646123574, 0.27831087823944356, 0.27760462718888473, 0.2922136508112678]"
1.4548766998074343,5,"[0.29912054898712426, 0.2983442403564217, 0.2856540224636876, 0.30105443457818676, 0.28524385673358743]"
2.2689419064964258,7,"[0.4171991895073788, 0.3181853719639691, 0.4223792066731297, 0.37846686873835017, 0.354994168057056]"
1.7179126930766504,6,"[0.3235322353238116, 0.3665443177586824, 0.2831560939542505, 0.2534804573967782, 0.3401714706513896]"
0.59749131189789928,8,"[0.27725184698484373, 0.22130265050627917, 0.4429358894656551, 0.35901560301634067, 0.24529508083236454]"
1.9955824191573406,5,"[0.2524393131516391, 0.4134714305242964, 0.3077989311819655, 0.2817935000704373, 0.3485484515443494]"
1.8918243172351679,5,"[0.34123708388654383, 0.37866585586789164, 0.3534090889196113, 0.3722242758399567, 0.3164289028228501]"
1.7909627676966053,6,"[0.35852094099681076, 0.32223192139058415, 0.27461827534672884, 0.29509062599937, 0.35793885928001096]"
2.7818451862869615,5,"[0.26421458377298535, 0.35174284062532685, 0.29135137071543765, 0.2907624287899055, 0.3638405832907578]"
1.5079508816342591,4,"[0.2803781478889239, 0.33259059632741333, 0.29448597624561723, 0.2499886866200046, 0.3672246913163225]"
1.7493111030695863,5,"[0.37956979835168836, 0.34407053396519566, 0.37562081309022766, 0.3713024430565222, 0.28805336789878616]"
1.54501737064597,6,"[0.3429832105625785, 0.31440971267039364, 0.2886493842952143, 0.28451751821168386, 0.3169059167335303]"
2.0534286565543338,8,"[0.27908440379885574, 0.2774268315287099, 0.3580468061106718, 0.28131569508011733, 0.29005813446131945]"
1.4564254482748524,4,"[0.33202133008925533, 0.27134977820771744, 0.2669430526810276, 0.3096738738047825, 0.30545052465847583]"
1.7978036902082291,6,"[0.33517820679946997, 0.34785050136055634, 0.27790610445136815, 0.3410548145883214, 0.3366028096289419]"
0.56511351781722907,10,"[0.3303540792755216, 0.32276342980813827, 0.360552012294272, 0.3461798368669345, 0.3223636466737239]"
2.0392846711767971,5,"[0.31501537384478806, 0.3119765565293062, 0.3559129878894231, 0.33674770503024387, 0.384640372180696]"
1.468771932824477,11,"[0.3045400491892643, 0.3021952464412126, 0.30439340738641546, 0.36447178314948214, 0.26756893602582904]"
1.0018041743365347,4,"[0.2854244559747555, 0.2794846057824639, 0.32372182445197917, 0.35424183165727724, 0.3015812063894125]"
2.9408083249424264,5,"[0.3023498691051464, 0.49673395206985554, 0.27022003463960015, 0.2279468550943408, 0.24681253929773456]"
0.21980701051411586,3,"[0.3148720787443467, 0.3873270174179311, 0.3440614914703662, 0.40246674290533047, 0.379303806610744]"
2.4836513531671138,3,"[0.30015894860239867, 0.309882527036287, 0.2634979987421188, 0.2972156085953738, 0.29314994999778765]"
1.9574439801606984,7,"[0.2784680011022726, 0.2697872350578076, 0.3369958809608349, 0.3460091462146622, 0.31250603384101955]"
2.3212807225661924,7,"[0.24255498979454235, 0.3733649024594445, 0.2208003665152334, 0.3102693438575819, 0.4428801865662229]"
2.604480799806737,4,"[0.3532532376864176, 0.36665178705021156, 0.3346625714203072, 0.34961086588147205, 0.314298862909698]"
1.8796505342927738,6,"[0.4692976197864341, 0.30623344677106695, 0.22509968427550758, 0.19111496302054123, 0.5105075967484107]"
3.5885176356999029,5,"[0.3608525994957041, 0.2884445922668987, 0.2669408937968067, 0.3705820809647498, 0.27111824111227145]"
0.59895717858726705,5,"[0.3003666541395549, 0.2825610065769129, 0.2926530625137668, 0.3269098623347114, 0.30769736242457346]"
1.6794559111941905,7,"[0.32281502198434603, 0.2885654730114295, 0.3546111402432364, 0.35481830358384475, 0.27687938865512235]"
1.2732285654098561,5,"[0.3094547211853657, 0.33482996973659335, 0.36704188292465967, 0.25209193063897256, 0.24564825846230604]"
1.6925231388419046,5,"[0.266580165336442, 0.4001817658129525, 0.32329436690182384, 0.2769278841613726, 0.4012560085284537]"
1.824847830148685,5,"[0.42708130547986767, 0.32786610511495723, 0.3560509773699066, 0.45064554580335375, 0.43839881822726606]"
1.8742383019269671,5,"[0.32898153180860257, 0.31193285082497635, 0.3072997957801385, 0.26984833294785804, 0.33093146154211955]"
0.91701927051693399,5,"[0.30720843351575855, 0.3458949657796597, 0.27256434302214083, 0.35496819714916766, 0.34245853192832815]"
1.1438977359050926,5,"[0.2963811926463064, 0.33090385183535886, 0.31686919863763474, 0.3372058398268983, 0.2823181293340319]"
2.310282282662365,8,"[0.315501609136021, 0.3003314240811796, 0.3577286694542031, 0.417645314991178, 0.24839726577365226]"
2.3903436328678698,4,"[0.29115477956359853, 0.36703910345702734, 0.3245139440446945, 0.3908015046715772, 0.3899039216629824]"
1.6854642458861253,4,"[0.3137890818047972, 0.29883691750074864, 0.3143240877672663, 0.38666439568525013, 0.2903071811120808]"
1.3043429463893605,6,"[0.3249096614916744, 0.28719543048173063, 0.2612026600486263, 0.2727287478691467, 0.30600246478379817]"
1.5705048099968155,5,"[0.2963224081666758, 0.32508797490622504, 0.2813735040234482, 0.29721127517352863, 0.3076159899226053]"
1.2207096588178923,5,"[0.3316040087568838, 0.30917054617096973, 0.35526345152293687, 0.310382137277829, 0.3141502336312961]"
0.38971078126015202,5,"[0.3412050655953247, 0.424571375920685, 0.3695242971796621, 0.3019717146457271, 0.2951273294913075]"
2.0006366171192713,4,"[0.3387170371474571, 0.2943282478693326, 0.4365590788004985, 0.3682064044604654, 0.3253816946872422]"
0.43697236387455113,10,"[0.31079353243249175, 0.2683494072765249, 0.3114210259432652, 0.3378285338279038, 0.313633558955127]"
1.4588882633443878,8,"[0.3373563664692452, 0.29754114893588773, 0.35437306134806307, 0.35317409738524536, 0.3029855309431482]"
1.2831661148800833,4,"[0.2912071025660929, 0.3151838689281884, 0.2376346176612454, 0.311425711045754, 0.27596081111843435]"
0.55526685855142044,5,"[0.3970323257739792, 0.18004419608326877, 0.2542416172315552, 0.3009273001419845, 0.43795460884646237]"
1.4690163805845018,5,"[0.3661600105160067, 0.3954222154410502, 0.3813573240772033, 0.2278592495945265, 0.2592621755621138]"
1.8715585231323448,8,"[0.2843299484731425, 0.2684270287524405, 0.41193357984192375, 0.30999162644725964, 0.27319463215359857]"
1.8290965084228228,6,"[0.3166087552447545, 0.35339658587660777, 0.29010380199570956, 0.28926805206929096, 0.31454724958390273]"
0.7518066343288099,4,"[0.3352768227630111, 0.2880161107103168, 0.19761236939924692, 0.20745311764126065, 0.425756538848805]"
0.31883000603568207,5,"[0.3052530161385187, 0.33360141948708344, 0.3107685000590571, 0.3472056759986552, 0.2786902283047605]"
1.3688715953503148,4,"[0.2659311638825478, 0.3185621353513333, 0.2944477891112013, 0.32798657466340364, 0.2732172230865979]"
1.3489724506006748,9,"[0.4729002630799086, 0.4250117029382553, 0.34227394085943713, 0.4514088836946483, 0.4251019319694382]"
1.1664428531177857,4,"[0.3447599361928912, 0.30076442317420987, 0.29912216364472355, 0.340831003637037, 0.3197350408376782]"
2.7718213769173659,5,"[0.3531703725018022, 0.3726154985128999, 0.32207811190550956, 0.2018172197700036, 0.4212762103035346]"
0.84135397862698469,6,"[0.3312517241200456, 0.27672503959740624, 0.3390880714753582, 0.28084242026546946, 0.3734099322264748]"
1.7933745290993557,5,"[0.34661718571645633, 0.3993801670701923, 0.254500380168161, 0.24293236944368, 0.2773267236633078]"
1.2896599335394225,4,"[0.26033390867151845, 0.35680963542772315, 0.31375380323169605, 0.27902830428858044, 0.303107719488683]"
2.4411053620657723,8,"[0.37030425260074157, 0.34907495132830724, 0.31715466426240674, 0.3736696011236158, 0.3462631433418821]"
1.7481218584651133,5,"[0.31131692728434945, 0.2844913110717759, 0.336931117711944, 0.30417333186433154, 0.3321398829138259]"
0.52874806071786606,8,"[0.28618763655972596, 0.2526015759796939, 0.342091553928388, 0.36066392525102614, 0.31813815258634986]"
1.2386728577769288,4,"[0.29179857893842315, 0.2783692195948541, 0.29490680688798326, 0.36857682191026436, 0.28223728553436145]"
1.4742034784356379,7,"[0.3771085082145044, 0.21777542889144108, 0.5406994571798005, 0.1114805785893215, 0.3741159880667661]"
1.2489864465474998,5,"[0.3455449023280421, 0.298237535389982, 0.2944771052270454, 0.2905706119246892, 0.28063667179700424]"
1.5746458491150988,4,"[0.34453954817315807, 0.3180834549283265, 0.3403152629969434, 0.45762708184968626, 0.258693052072861]"
1.8476547289585041,9,"[0.2761150557867033, 0.2647812243312825, 0.3448241547584371, 0.3257955350163413, 0.32118623672834284]"
2.0236022007416921,5,"[0.29249227269439687, 0.3260771951996499, 0.4289258757615051, 0.34711724890458273, 0.24665060483634793]"
1.4293860744629181,5,"[0.3241958439786591, 0.3235113244149131, 0.317551709570429, 0.33172443969955534, 0.3182674169861913]"
1.6568951850182672,4,"[0.329428396817105, 0.29927644744953447, 0.2916936076365771, 0.2883137002628855, 0.33062145832625384]"
1.5146877491790249,5,"[0.35092295738314294, 0.2891494398615967, 0.29997367023270144, 0.29946402417603096, 0.310771119238399]"
1.2607650244896651,5,"[0.3193578300098221, 0.3435817482479155, 0.31103316307284806, 0.26705954633607326, 0.30327812628996526]"
1.4290851682453154,6,"[0.31296938122663587, 0.3064640677421469, 0.3122759767071227, 0.2993244434777108, 0.27701120844238986]"
0.87725071012353606,4,"[0.30258263630454485, 0.32248628794318546, 0.2817543666095452, 0.382922494313627, 0.27415417618587173]"
1.705467497540301,5,"[0.26085602526293905, 0.2923047110752491, 0.350297189792876, 0.30300695884426526, 0.27145634499207844]"
1.5743613635248517,6,"[0.4347944325029499, 0.3122451495740308, 0.31047679720203075, 0.37585167633457334, 0.3008503600582113]"
0.81563015440028042,4,"[0.31986300724073424, 0.2879346018632214, 0.3039000970162999, 0.313267735502218, 0.2803941660661797]"
1.3869776669555425,5,"[0.30402037888361566, 0.3177107161989284, 0.32354620546306556, 0.29516329854252504, 0.31456026513953683]"
1.3965467781754843,4,"[0.3718411987953219, 0.26343436033996215, 0.294877036173048, 0.297934470611071, 0.28679205578178435]"
0.85272102256909021,6,"[0.4171393788743094, 0.3067225808367661, 0.304319389856314, 0.28916812563163863, 0.303506809861802]"
1.6661406128706453,5,"[0.3030778964056681, 0.2970951679652317, 0.2920148902336827, 0.26769840824183894, 0.2595157049731388]"
1.4864630885967998,4,"[0.2966132072491704, 0.31395160282708107, 0.3826634089889213, 0.3086710967868872, 0.2899689082894346]"
1.6696110646599367,5,"[0.35020761606577094, 0.33932703960780725, 0.34144070929265563, 0.3499032098850006, 0.3692723765786032]"
0.88171906691034041,5,"[0.36539397452628597, 0.41881206717201486, 0.2866916571079536, 0.3023595146818188, 0.3109958604661883]"
1.4083573015434998,6,"[0.31086992450209233, 0.29934459650938555, 0.30655249482523, 0.27407034936420394, 0.31455287745311666]"
